NOTAM Text,Category
"A0072/23 NOTAMR A0320/22
Q) VGFR/QXXXX/IV/NBO/A/000/999/
A) VGHS B) 2303010000 C) 2305292359 EST
E) 02(TWO) TEMPORARY MOVING OBSTRUCTIONS (CRAWLAR CRANES)OF MAXIMUM
  ELV 118M(388FT) AND MINIMUM ELV 56M(184FT) RELATED TO 3RD
  TERMINAL CONSTRUCTION WORK HAVE BEEN ERECTED WITHIN THE AREA
  BOUNDED BY COORDINATES: A(235018.52N 902440.13E),
  B(235021.29N 902437.93E),C(235026.21N 902445.27E),D(235041.27N   
 902433.32E),E(235036.33N 902425.98E), F(235039.10N 902423.80E),
  G(235048.65N 902438.01E), H(235028.06N 902454.35E) AND
  A(235018.52N 902440.13E) NEAREST DISTANCE FROM CENTER LINE OF
  THE RUNWAY IS 2563FT AND NEAREST DISTANCE FROM CENTER
  LINE OF THE TAXIWAY &apos;S&apos; IS 763FT APPROXIMATELY. ALL AIRCRAFT
  ARE ADVISED TO EXERCISE CAUTION WHILE OPERATING THIS AREA",C
"B1108/23 NOTAMN
Q) LIMM/QFAXX/IV/NBO/A /000/999/4628N01120E005
A) LIPB B) 2302281819 C) 2305262200 EST
E) REF AIP SUP S02/23 IN FORCE FM 23 FEB 2023 TO 05 OCT 2023
BOLZANO (LIPB) AERODROME: CONSTRUCTION WORKS FOR AIRCRAFT APRON
200 EXPANSION AND AIRCRAFT APRON 300 DOWNSIZING: WILL BE ACTIVATED
ON 14 MARCH AT 07:30",C
"A0008/23 NOTAMR A0006/22
Q) LLLL/QOBCE/IV/M  /AE/000/020/3201N03453E005
A) LLBG B) 2301010501 C) 2408312059
E) CONSTRUCTION WORKS WI LLBG CTR, 700M N OF THR RWY 21,
   ON C/L RWY 21. AN AREA BTN THE FLW PSN
   N320145.86E0345426.03 N320131.80E0345357.12 CLSD FM GND
   UP TO 20M 66FT AGL, 65M 213FT QNH.
   LIT AND DAY MARKED.
   CTN ADZ.",C
"!FDC 3/5243 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
RNAV (RNP) Z RWY 1R, AMDT 2...
RNP 0.30 DA 1347/HAT 330 ALL CATS, VIS ALL CATS RVR 2600. TEMPORARY CONSTRUCTION EQUIPMENT, UP TO 1304 MSL, BEGINNING 2062 FT NE OF APCH END RWY 09 (2019-ACE-3291 THRU 3360-NRA).
2301192155-2401152155EST",C
"!FDC 3/5245 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
RNAV (GPS) Y RWY 9, AMDT 4...
LPV DA 1368/HAT 352 ALL CATS. LNAV/VNAV MDA 1465/HAT 449 ALL CATS, VIS ALL CATS RVR 4500. LNAV MDA 1560/HAT 544 ALL CATS, VIS CATS C/D RVR 5500. CIRCLING MDA 1620/HAA 593 ALL CATS. VDP 1.51 NM TO RW09. FOR INOPERATIVE ALS, INCREASE LPV ALL CATS VISIBILITY TO RVR 5500. TEMPORARY CONSTRUCTION EQUIPMENT, UP TO 1304 MSL, BEGINNING 2062 FT NE OF APCH END RWY 09 (2019-ACE-3291 THRU 3360-NRA).
2301192155-2401152155EST",C
"!FDC 3/5247 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
ILS OR LOC RWY 9, AMDT 16...
S-ILS 9 DA 1368/HAT 352 ALL CATS. S-LOC 9 MDA 1540/HAT 524 ALL CATS. VIS CATS C/D/E RVR 5500. FOR INOP ALS, INCREASE S-ILS 9 VISIBILITY ALL CATS TO RVR 5500 AND S-LOC 9 CAT E VISIBILITY TO 1 1/2 SM. CIRCLING MDA 1620/HAA 593 ALL CATS. TEMPORARY CONSTRUCTION EQUIPMENT, UP TO 1304 MSL, BEGINNING 2062 FT NE OF APCH END RWY 09 (2019-ACE-3291 THRU 3360-NRA).
2301192155-2401152155EST",C
"!FDC 3/5251 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
RNAV (GPS) Y RWY 1L, AMDT 4...
LPV DA 1353/HAT 339 ALL CATS. VIS RVR 2600 ALL CATS. LNAV/VNAV DA 1465/HAT 451 ALL CATS. VIS RVR 4500 ALL CATS. LNAV MDA 1560/HAT 546 ALL CATS. VIS CATS C/D RVR 5500. VDP 1.44 NM TO RW01L. FOR INOPERATIVE ALS, INCREASE LPV ALL CATS VISIBILITY TO RVR 5000. TEMPORARY CONSTRUCTION EQUIPMENT, UP TO 1304 MSL, BEGINNING 1989 FT NE OF APCH END RWY 01L (2019-ACE-3291 THRU 3360-NRA)..
2301192155-2401152155EST",C
"!FDC 3/5253 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
ILS OR LOC RWY 27, AMDT 6...
CIRCLING MDA 1620/HAA 593 ALL CATS. CARYE FIX MINIMUMS: CIRCLING MDA 1620/HAA 593 ALL CATS. TEMPORARY CONSTRUCTION EQUIPMENT, UP TO 1304 MSL, BEGINNING 1622 FT WEST OF KMCI (2019-ACE-3291 THRU 3360-NRA).
2301192155-2401152155EST",C
"!FDC 3/5255 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
ILS OR LOC RWY 1L, AMDT 18...
S-ILS 1L DA 1353/HAT 339 ALL CATS. VIS RVR 2600 ALL CATS. S-LOC 1L MDA 1520/HAT 506 ALL CATS. VIS CATS C/D/E RVR 5500. CIRCLING MDA 1620/HAA 593 ALL CATS. VDP AT I-DOT 3.30 DME; DISTANCE VDP TO THLD 1.34 NM. FOR INOPERATIVE ALS, INCREASE S-ILS 1L ALL CATS VISIBILITY TO RVR 5000 AND S-LOC 1L CAT C/D/E VISIBILITY TO 1 3/8 SM. TEMPORARY CONSTRUCTION EQUIPMENT, UP TO 1304 MSL, BEGINNING 1989 FT NE OF APCH END RWY 01L (2019-ACE-3291 THRU 3360-NRA).
2301192155-2401152155EST",C
"!FDC 3/5257 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
RNAV (RNP) Z RWY 9, AMDT 2...
RNP 0.20 DA NA. FOR INOP ALS, INCREASE RNP 0.30 ALL CATS VISIBILITY TO RVR 6000. TEMPORARY CONSTRUCTION EQUIPMENT, UP TO 1304 MSL, BEGINNING 2062 FT NE OF APCH END RWY 09 (2019-ACE-3291 THRU 3360-NRA).
2301192155-2401152155EST",C
"!FDC 3/8942 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
ILS OR LOC RWY 19L, AMDT 4...
ILS OR LOC RWY 19R, AMDT 14...
ILS OR LOC RWY 1R, AMDT 6...
RNAV (GPS) Y RWY 19L, AMDT 4...
RNAV (GPS) Y RWY 19R, AMDT 4...
RNAV (GPS) Y RWY 1R, AMDT 4...
RNAV (GPS) Y RWY 27, AMDT 4...
CIRCLING MDA 1620/HAA 593 ALL CATS. TEMPORARY CONSTRUCTION EQUIPMENT, UP TO 1304 MSL, BEGINNING 1622 FT WEST OF KMCI (2019-ACE-3291 THRU 3360-NRA)..
2302231752-2401151752EST",C
"A7471/22 NOTAMR A1420/22
Q) UWWW/QMNHW/IV/BO/A/000/999/5605N04721E005
A) UWKS B) 2212270500 C) 2312311600
D) 0500-1600 DAILY EXC SUN
E) CONSTRUCTION WIP ON SOUTH PART OF APRON.
EQPT HGT 15M. TAX OUT/INTO STANDS 1 AND 2 CARRIED OUT AT REDUCED
ENGINE OPERATING MODES AND WITH INCREASED CAUTION.",C
"!FDC 3/8694 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
ILS OR LOC RWY 19L, AMDT 4...
ILS OR LOC RWY 1R, AMDT 6...
ILS OR LOC RWY 9, AMDT 16...
RNAV (GPS) Y RWY 1L, AMDT 4...
CIRCLING MDA 1640/HAA 613 ALL CATS. VIS CAT C 1 3/4.
TEMPORARY CONSTRUCTION, UP TO 1285 MSL, BEGINNING 1.22 NM  EAST OF KMCI (2022-ACE-403 THRU 406 NRA).
2302231210-2310051210EST",C
"P2713/22 NOTAMN
Q) LFBB/QOBCE/IV/M  /AE/000/008/4336N00124E001
A) LFBO B) 2209010500 C) 2309301700
E) CONSTRUCTION CRANE ON BLAGNAC AD - RDL140/2.64NM LFBO ARP
PSN: 433605N 0012425E
HEIGHT: 164FT
ELEV: 616FT 
LIGHTING: NIGHT AND DAY",C
!ABE 02/063 ABE TWY C WIP CONSTRUCTION ADJ SOUTH SIDE 2302272000-2309272200,C
"B0308/23 NOTAMN
Q) BGGL/QFAAH/IV/BO /A /000/999/6201N04940W005
A) BGPT B) 2303271100 C) 2309262000
E) AD OPERATIONAL HOURS:
MON, WED, FRI: 11:00-18:00 UTC
TUE AND THU: 13:00-20:00 UTC",C
"D1413/22 NOTAMN
Q) WBFC/QMPLC/IV/BO /A /000/999/0419N11359E005
A) WBGR B) 2212121600 C) 2308311600 
E) APRON BAY 2 CLOSED DUE REPLACEMENT AND CONSTRUCTION WORK OF 
   DAMAGED SLAB",C
"!FDC 3/4283 BVO ODP BARTLESVILLE MUNI, BARTLESVILLE, OK.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES ORIG-A...
TAKEOFF OBSTACLE NOTES: RWY 17, TEMPORARY CONSTRUCTION EQUIPMENT, 428FT FROM DER, 456FT RIGHT OF CENTERLINE, 15AGL/745MSL (2020-ASW-3998-NRA).
ALL OTHER DATA REMAINS AS PUBLISHED. 2301172021-2308292021EST",C
"!FDC 2/9578 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
RNAV (GPS) Y RWY 27, AMDT 4...
LNAV MDA 1600/HAT 573 ALL CATS. VIS CATS C/D 1 1/4.
CIRCLING MDA 1640/HAA 613 ALL CATS. VIS CAT C 1/3/4.
FOR INOPERATIVE ALS, INCREASE LNAV/VNAV ALL CATS VISIBILITY TO 1 5/8 MILE AND LNAV CATS C/D VISIBILITY TO 1 5/8 MILE.
TEMPORARY CONSTRUCTION, UP TO 1285 MSL, BEGINNING 2505 FT NE OF APCH END RWY 27 (2022-ACE-403 THRU 406 NRA).
2212291152-2308101152EST",C
"!FDC 2/9580 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
ILS OR LOC RWY 19R, AMDT 14...
ILS OR LOC RWY 1L, AMDT 18...
ILS OR LOC RWY 27, AMDT 6...
RNAV (GPS) Y RWY 19L, AMDT 4...
RNAV (GPS) Y RWY 19R, AMDT 4...
RNAV (GPS) Y RWY 1R, AMDT 4...
RNAV (GPS) Y RWY 9, AMDT 4...
CIRCLING MDA 1640/HAA 613 ALL CATS. VIS CAT C 1 3/4, VIS CAT E 2 1/4.
TEMPORARY CONSTRUCTION, UP TO 1285 MSL, BEGINNING 1.22 NM  EAST OF KMCI (2022-ACE-403 THRU 406 NRA).
2212291152-2308101152EST",C
"A0007/23 NOTAMR A0005/22
Q) LLLL/QOBCE/IV/M  /AE/000/020/3201N03453E005
A) LLBG B) 2301010500 C) 2308012059
E) CONSTRUCTION WORKS WI LLBG CTR, 1.4KM N OF THR RWY 21,
   ON C/L RWY 21.
   AN AREA BTN THE FLW PSN N320213E0345422 N320142E0345426
   N320203E0345510 CLSD FM GND UP TO 14M 46FT AGL, 74M 243FT QNH.
   LIT AND DAY MARKED.
   CTN ADZ.",C
"!FDC 2/5389 SDF ODP LOUISVILLE MUHAMMAD ALI INTL, LOUISVILLE, KY.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 5A...
TAKEOFF MINIMUMS: RWY 29, 300-1.  ADD TAKEOFF OBSTACLE NOTE: RWY 29, TEMPORARY CONSTRUCTION BATCH PLANT 1929FT FROM DER, 476FT RIGHT OF CENTERLINE, 70FT AGL/ 550FT MSL (2022-ASO-3172-NRA).  TEMPORARY CRANE 693 MSL 3032FT NW OF RWY 11 (2021-ASO-7573-NRA).  ALL OTHER DATA REMAINS AS PUBLISHED. 2212140610-2307150610EST",C
"A0543/23 NOTAMR A7035/22 
Q) RCAA/QMXXX/IV/BO/A/000/999/2245N12106E005
A) RCFN B) 2302151004 C) 2306292200
E) REFER AIP SUP 05/21 DATED 19 MAR 2021,TWY AND APRON UNDER
CONSTRUCTION AND TWY C2 COMMISSIONED AT TAITUNG/FONGNIAN AIRPORT.
REVISE CLOSURE PERIODS OF CLSD AREA 12, AREA 13, AREA 14, AREA 15 AS
FLW:
AREA 12: START DATE 16 FEB 2023, 2200UTC
END DATE 29 JUN 2023, 2200UTC.
AREA 13: START DATE 16 FEB 2023, 2200UTC
END DATE 29 JUN 2023, 2200UTC.
AREA 14: START DATE 16 FEB 2023, 2200UTC
END DATE 29 JUN 2023, 2200UTC.
AREA 15: START DATE 16 FEB 2023, 2200UTC
END DATE 29 JUN 2023, 2200UTC.
THE REST NC.",C
"!FDC 1/1315 EFK ODP NORTHEAST KINGDOM INTL, NEWPORT, VT.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 3A...
TAKEOFF OBSTACLE NOTES: RWY 05, TEMPORARY CONSTRUCTION EQUIPMENT, BEGINNING 600 FT FROM DER, BEGINNING 163 FT LEFT OF CENTERLINE, UP TO 126 AGL/UP TO 1004 MSL (2021-ANE-7585 THRU 7589-OE). RWY 36, TEMPORARY CONSTRUCTION EQUIPMENT, BEGINNING 776 FT FROM DER,  BEGINNING 85 FT LEFT OF CENTERLINE, UP TO 55 AGL/UP TO 1020 MSL (7566/7568/7569/7570/7572-OE), TEMPORARY CONSTRUCTION EQUIPMENT, BEGINNING 777 FT FROM DER, BEGINNING 303 FT RIGHT OF CENTERLINE, UP TO 149 AGL/UP TO 1034 MSL (2021-ANE-7571/7573 THRU 7577/7580-OE).
ALL OTHER DATA REMAINS AS PUBLISHED. 2112141941-2306291941EST",C
"!FDC 2/1570 ABQ ODP ALBUQUERQUE INTL SUNPORT, ALBUQUERQUE, NM.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 7...
TAKEOFF OBSTACLE NOTES: RWY 03, TEMPORARY CONSTRUCTION EQUIPMENT, BEGINNING 378 FT FROM DER, BEGINNING 207 FT RIGHT OF CENTERLINE, 35 AGL/UP TO 5350 MSL (2021-ASW-7386 AND 7390-NRA), RWY 08, TEMPORARY CRANE, 1.44 NM FROM DER, 2320 FT LEFT OF CENTERLINE, 250 AGL/5653 MSL (2021-ASW-12740-OE). ALL OTHER DATA REMAINS AS PUBLISHED. 2208171410-2306161410EST",C
"!FDC 3/9545 PHL IAP PHILADELPHIA INTL, PHILADELPHIA, PA.
ILS OR LOC RWY 9L, AMDT 5...
S-ILS 9L*, DA 263/HAT 250 ALL CATS. VISIBILITY ALL CATS RVR 2400.
DISREGARD NOTE: *RVR 1800 AUTHORIZED WITH USE OF FD OR AP OR HUD TO DA.
TEMPORARY CONSTRUCTION EQUIPMENT 30FT MSL 593FT NW OF RWY 9L (2022-AEA-1842-NRA).
2302271200-2306151200EST",C
"!FDC 3/9546 PHL IAP PHILADELPHIA INTL, PHILADELPHIA, PA.
RNAV (GPS) Y RWY 9L, AMDT 2...
LPV DA#, 263/HAT 250 ALL CATS. VISIBILITY ALL CATS RVR 2400.
DISREGARD NOTE: #RVR 1800 AUTHORIZED WITH USE OF FD OR AP OR HUD TO DA.
TEMPORARY CONSTRUCTION EQUIPMENT 30FT MSL 593FT NW OF RWY 9L (2022-AEA-1842-NRA).
2302271200-2306151200EST",C
"!FDC 3/9547 PHL ODP PHILADELPHIA INTL, PHILADELPHIA, PA.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 11...
ADD TAKEOFF OBSTACLE NOTE: RWY 27R, TEMPORARY CONSTRUCTION EQUIPMENT 500FT FROM DER, 319FT RIGHT OF CENTERLINE, 20FT AGL/ 30FT MSL (2022-AEA-1842-NRA).
ALL OTHER DATA REMAINS AS PUBLISHED. 2302271200-2306151200EST",C
"!FDC 3/9548 PHL IAP PHILADELPHIA INTL, PHILADELPHIA, PA.
ILS RWY 9L (SA CAT II), AMDT 5 ...
PROCEDURE NA.
TEMPORARY CONSTRUCTION EQUIPMENT 30FT MSL 593FT NW OF RWY 9L (2022-AEA-1842-NRA) 2302271200-2306151200EST",C
"V0465/22 NOTAMN 
Q) RJJJ/QPIAU/I/BO/A/000/999/3335N13027E005 
A) RJFF 
B) 2211162355 
C) 2306141500 
E) [US DOD PROCEDURAL NOTAM] INSTRUMENT APPROACH PROCEDURE NOT AUTHORIZED ILS OR LOC RWY 16: THE DOD IAP ILS OR LOC RWY 16 IS TEMPORARY UNUSABLE DUE TO CONSTRUCTION.",C
"V0466/22 NOTAMN 
Q) RJJJ/QPIAU/I/BO/A/000/999/3335N13027E005 
A) RJFF 
B) 2211162358 
C) 2306141500 
E) [US DOD PROCEDURAL NOTAM] INSTRUMENT APPROACH PROCEDURE NOT AUTHORIZED ILS OR LOC RWY 34: THE DOD IAP ILS OR LOC RWY 34 IS TEMPORARILY UNUSABLE DUE TO CONSTRUCTION.",C
"P0608/23 NOTAMN
Q) EDGG/QOBCE/IV/M  /A /000/999/4926N00736E005
A) ETAR B) 2301231213 C) 2305312359
E) CAUTION: CONSTRUCTION CRANE WITH A MAX HEIGHT OF 196.9 FEET AGL
 /994.1 FEET AMSL LOCATED AT COORDINATES   49 26 5.712 N, 7
 3952.38E. CRANE LOCATED WITHIN RUNWAY 08/26 APPROACH DEPARTURE
 SURFACE. DAILY  0500-1600 Z.",C
"!COU 08/282 RCM APRON LOWER RAMP WIP CONST ADJ NE SIDE
2208171636-2305312200",C
!CFO 12/001 CFO TWY C CLSD CONST 2212011358-2305302200,C
"L0018/23 NOTAMR L0006/23 
Q) ZSE/QXXXX/IV/NBO/A/000/999/4708N12228W005 
A) KTCM 
B) 2302271434 
C) 2305272359 
E) C RAMP PARKING SPOTS C7, C8 & C9 CLOSED DUE TO CONSTRUCTION",C
"A0798/23 NOTAMR A5146/22
Q) LRBB/QMXHW/IV/M  /A /000/999/4422N02829E005
A) LRCK B) 2302270846 C) 2305271300
E) CONSTRUCTION SITE ON TWY D IN RWY STRIP OUTSIDE GRADED AREA.",C
"P1444/23 NOTAMN
Q) EDGG/QMXLT/IV/M  /A /000/999/5058N00603E005
A) ETNG B) 2303060700 C) 2305262100
E) LIMITED USE OF TWY S DUE TO CONSTRUCTION WORKS. EXPECT ALTN 
TAXIING PROCEDURES BY TWR.",C
"L0093/23 NOTAMR L1116/22
Q) ZLHW/QMRXX/IV/NBO/A/000/999/3631N10337E005
A) ZLLL B) 2302200333 C) 2305241559 
E) TWO NEW RWY UNDER CONSTRUCTION DO NOT USE.
PSN: 1.PARALLEL TO RWY18/36, 365M EAST OF RWY18/36.
     2.PARALLEL TO RWY18/36, 2235M EAST OF RWY18/36.
EXERCISE CAUTION WHILE LANDING AND TAKE-OFF.",C
"P1390/23 NOTAMN
Q) EDWW/QMAHW/IV/BO /A /000/999/5419N00932E005
A) ETNH B) 2302270700 C) 2305231600
E) RAMP2, TWY C1 AND C2, TWY A1 AND B1 PARTIALLY CLSD DUE TO 
CONSTRUCTION WORK",C
"P1392/23 NOTAMN
Q) EDWW/QFALT/IV/NBO/A /000/999/5419N00932E005
A) ETNH B) 2302270700 C) 2305231600
E) NO OVERFLIGHT OF CONSTRUCTION SITE BELOW 500FT GND",C
"M0001/23 NOTAMN 
Q) OKAC/QMXXX/IV/NBO/A/000/999/2913N04758E005 
A) OKBK 
B) 2302221500 
C) 2305202359 
E) CARGO ; DUE TO NEW CONSTRUCTION AT THE KAF PARKING RAMP, CARGO CITY ATGHS IS MOVING THEIR PARKING OPERATIONS TO THE EASTERN PARKING AREAS ALONG L7 TAXIWAY. THE NEW PARKING SPOTS WILL BE 525 THRU 531 AND SPOTS 533-535 ON THE NORTHERN EDGE.",C
"A0726/23 NOTAMN
Q) LRBB/QOBCE/IV/M  /AE/000/001/4741N02621E005
A) LRSV B) 2302201420 C) 2305201100
E) DUE TO CONSTRUCTION SITE, OBSTACLE OBSERVED, METALLIC FENCE, 
   HEIGHT 2M, LENGTH 78M, ON THE WEST MARGIN OF THE APRON, 
   SHOULDER OF THE APRON ON THAT ARE NOT USABLE",C
"L0073/23 NOTAMR L1093/22
Q) ZLHW/QMRXX/IV/NBO/A/000/999/3427N10845E005
A) ZLXY B) 2302140747 C) 2305191559 
E) TWO NEW RWY UNDER CONSTRUCTION DO NOT USE.
PSN: 1.PARALLEL TO RWY05L/23R, 603M NORTH OF RWY05L/23R.
     2.PARALLEL TO RWY05R/23L, 380M SOUTH OF RWY05R/23L.
EXERCISE CAUTION WHILE LANDING AND TAKE-OFF.",C
"P1447/23 NOTAMR P8410/22
Q) EDGG/QFAAP/IV/NBO/A /000/999/5010N00704E005
A) ETSB B) 2302240823 C) 2305191159
E) 72 HRS PPR DUE TO CONSTRUCTION WORK",C
"A4929/22 NOTAMN
Q) EDMM/QFATT/V /BO /A /000/999/4930N01105E005
A) EDDN B) 2305050000 C) 2305182359
E) TRIGGER NOTAM - AIP SUP VFR 35/22 WEF 22 SEP 2022. CONSTRUCTION 
WORK AT NUERNBERG AIRPORT.",C
"F1549/22 NOTAMN
Q) LFFF/QAFXX/V /BO /E /000/020/4852N00225E020
A) LFFF B) 2210130000 C) 2305172359
E) CONSTRUCTION OF THE &apos;TOUR TRIANGLE&apos; CLOSE TO &apos;PARIS ISSY LES 
MOULINEAUX&apos; - AIP SUP 226/22 :
SUBJECT : TEMPORARY MODIFICATION OF HELICOPTER ROUTE BTN LFPI AND 
IH3 (GENTILLY).
THIS AIP SUP IS AVBL AT WWW.SIA.AVIATION-CIVILE.GOUV.FR",C
"A4647/22 NOTAMN
Q) LFFF/QFAXX/V /BO /A /000/999/4843N00223E005
A) LFPO B) 2210130000 C) 2305172359
E) CONSTRUCTION OF THE &apos;TOUR TRIANGLE&apos; CLOSE TO &apos;PARIS ISSY LES 
MOULINEAUX&apos; - AIP SUP 226/22 :
SUBJECT : TEMPORARY MODIFICATION OF HELICOPTER ROUTE BTN LFPI AND 
IH3 (GENTILLY).
THIS AIP SUP IS AVBL AT WWW.SIA.AVIATION-CIVILE.GOUV.FR",C
"H0406/22 NOTAMN
Q) LFFF/QFPLT/V /BO /A /000/999/4850N00216E005
A) LFPI B) 2210130000 C) 2305172359
E) CONSTRUCTION OF THE &apos;TOUR TRIANGLE&apos; CLOSE TO &apos;PARIS ISSY LES 
MOULINEAUX&apos; - AIP SUP 226/2 :
SUBJECT : TEMPORARY MODIFICATION OF HELICOPTER ROUTE BTN LFPI AND 
IH3 (GENTILLY) DEPENDING ON THE FLIGHT ALTITUDES AND THE DIRECTION 
OF THE TRAJECTORY.
THIS AIP SUP IS AVBL AT WWW.SIA.AVIATION-CIVILE.GOUV.FR",C
"M0004/23 NOTAMR M0037/22 
Q) ZTL/QMNHW/IV/NBO/A/000/999/3218N08623W005 
A) KMGM 
B) 2302141353 
C) 2305121300 
E) ALABAMA AIR NTL GUARD RAMP CONST AREA . MULTIPLE CONSTRUCTION AREAS ON ANG RAMP. CTC BASE OPS AT DSN 358-9256 OR COMM 334-394-7256 FOR TAXI AND PARKING INSTRUCTIONS.",C
"M0054/23 NOTAMN 
Q) ZMP/QXXXX/IV/NBO/A/000/999/4824N10121W005 
A) KMIB 
B) 2302091324 
C) 2305091300 
E) DOCK 3 CLOSED FOR CONSTRUCTION",C
"!FDC 3/0620 CHO IAP CHARLOTTESVILLE-ALBEMARLE, CHARLOTTESVILLE, VA.
ILS OR LOC RWY 3, AMDT 1B...
S-ILS 3, DA NA ALL CATS.
TEMPORARY CONSTRUCTION 660 MSL 54FT SW OF RWY 3 (2023-AEA-114-115-NRA).
2302281611-2305061611EST",C
"!FDC 3/0088 CHO ODP CHARLOTTESVILLE-ALBEMARLE, CHARLOTTESVILLE, VA.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 10...
ADD TAKEOFF OBSTACLE NOTES: RWY 3, CONSTRUCTION EQUIPMENT 9FT FROM DER, 64FT RIGHT OF CENTERLINE, 25FT AGL/ 644FT MSL. CONSTRUCTION EQUIPMENT 10FT FROM DER, 65FT LEFT OF CENTERLINE, 25FT AGL/ 644FT MSL (2023-AEA-125,126, 127-NRA). RWY 21, CONSTRUCTION EQUIPMENT 3FT FROM DER, 54FT LEFT AND RIGHT OF CENTERLINE, 15FT AGL/ 660FT MSL (2023-AEA-114,115-NRA). ALL OTHER DATA REMAINS AS PUBLISHED. 2302271458-2305061458EST",C
"!FDC 3/0089 CHO IAP CHARLOTTESVILLE-ALBEMARLE, CHARLOTTESVILLE, VA.
RNAV (GPS) RWY 3, AMDT 3A...
LPV NA. LNAV/VNAV NA. 
TEMPORARY CONSTRUCTION 660 MSL 54FT SW OF RWY 3 (2023-AEA-114-115-NRA).
2302271458-2305061458EST",C
"!FDC 3/0090 CHO IAP CHARLOTTESVILLE-ALBEMARLE, CHARLOTTESVILLE, VA.
RNAV (GPS) Z RWY 21, AMDT 1B...
PROCEDURE NA. 
TEMPORARY CONSTRUCTION 644 MSL 65FT NE OF RWY 21 (2023-AEA-125, 126,127-NRA).
2302271458-2305061458EST",C
"M0158/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 
A) KOZR KFHK KSXS KLOR KHEY 
B) 2302092016 
C) 2305060630 
E) ALLEN STAGEFIELD - TRANSITIONING FROM EAST TO WEST PARKING BEHIND THE TOWER IS PROHIBITED DUE TO CONSTRUCTION MATERIAL UFN. CONTACT TOWER FOR TAXI INSTRUCTIONS IN ORDER TO TRANSIT FROM EAST TO WEST PARKING.",C
"M0158/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 A) KOZR KFHK KSXS KLOR KHEY B) 2302092016 C) 2305060630
E) ALLEN STAGEFIELD - TRANSITIONING FROM EAST TO WEST PARKING BEHIND
 THE TOWER IS PROHIBITED DUE TO CONSTRUCTION MATERIAL UFN. CONTACT
 TOWER FOR TAXI INSTRUCTIONS IN ORDER TO TRANSIT FROM EAST TO WEST
 PARKING.",C
"M0158/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 A) KOZR KFHK KSXS KLOR KHEY B) 2302092016 C) 2305060630
E) ALLEN STAGEFIELD - TRANSITIONING FROM EAST TO WEST PARKING BEHIND
 THE TOWER IS PROHIBITED DUE TO CONSTRUCTION MATERIAL UFN. CONTACT
 TOWER FOR TAXI INSTRUCTIONS IN ORDER TO TRANSIT FROM EAST TO WEST
 PARKING.",C
"M0158/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 A) KOZR KFHK KSXS KLOR KHEY B) 2302092016 C) 2305060630
E) ALLEN STAGEFIELD - TRANSITIONING FROM EAST TO WEST PARKING BEHIND
 THE TOWER IS PROHIBITED DUE TO CONSTRUCTION MATERIAL UFN. CONTACT
 TOWER FOR TAXI INSTRUCTIONS IN ORDER TO TRANSIT FROM EAST TO WEST
 PARKING.",C
"M0158/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 A) KOZR KFHK KSXS KLOR KHEY B) 2302092016 C) 2305060630
E) ALLEN STAGEFIELD - TRANSITIONING FROM EAST TO WEST PARKING BEHIND
 THE TOWER IS PROHIBITED DUE TO CONSTRUCTION MATERIAL UFN. CONTACT
 TOWER FOR TAXI INSTRUCTIONS IN ORDER TO TRANSIT FROM EAST TO WEST
 PARKING.",C
"M0107/23 NOTAMN 
Q) ZDC/QXXXX/IV/NBO/A/000/999/3704N07621W005 
A) KLFI 
B) 2302082352 
C) 2305052359 
E) NORTH RAMP AND HELIPAD CLOSED FOR CONSTRUCTION.",C
